圖層,地圖名稱,編號,NUMBER,ID,縣市,行政區,區別,位置,案名,計畫書名稱,完工案名,建案案名,實施者,目前狀態,核准日期,事業計畫核定日期,公告日期,公告年度,基地面積,地區範圍面積,面積(㎡),實施方式,主導類型,備註,相關資訊,經度,緯度,●　代銷公司,●　使用分區,●　坪數規劃,●　基地位置,●　基地面積,●　建案類別,●　建設公司,●　樓層規劃,●　規劃戶數,併分送,名稱,失效與否,完工年度,建築師,得標廠商,文號,法令依據,規劃單位,說明
已核定重建更新事業-優先劃定,臺大OPUS ONE,北045,,,01臺北市,中正區,,,擬訂臺北市中正區福和段一小段165地號等26筆土地都市更新事業計畫案,,,,保強建設開發股份有限公司,完工,,2007/10/1,,,2918.2,,,權利變換,,,,121.52846438888889,25.019916055555555,,,,,,,,,,分送,,,2016年,黃秀莊建築師事務所,,,優先-6#,黃秀莊建築師事務所,
已核定重建更新事業-優先劃定,興天地,北060,,,01臺北市,大同區,,,擬訂臺北市大同區玉泉段一小段11地號等73筆土地都市更新事業計畫及權利變換計畫案,,,,興洋建設股份有限公司,完工,,2008/5/15,,,2605.1,,,權利變換,,http://www.ur.org.tw/plan/career_view/27,,121.51402778846153,25.053740615384616,,,,,,,,,,併送,,,2012/1/1,陳宇人建築師事務所、吳成榮建築師事務所,,,優先-6#,財團法人都市更新研究發展基金會,
已核定重建更新事業-優先劃定,靜心文匯,北168,,,01臺北市,文山區,,,擬訂臺北市文山區興安段二小段628-1地號等12筆土地都市更新事業計畫案,,,,躍翔建設股份有限公司,完工,,2013/9/30,,,3491,,,協議合建,,,,121.54788947560975,24.998859853658537,,,,,,,,,,-,,,2016年,吳非士建築師事務所,,,優先-6#,冠濠開發顧問股份有限公司,
已核定重建更新事業-優先劃定,優勝美地,北042,,,01臺北市,內湖區,,,擬訂臺北市內湖區石潭段三小段660地號等6筆土地都市更新事業計畫案,,,,東馬建設股份有限公司,完工,,2007/7/27,,,6337.69,,,協議合建,,,,121.59199739344263,25.065342737704917,,,,,,,,,,-,,,2011年,王正偉建築師事務所,,,優先-6#,新境國際規劃設計顧問有限公司,
已核定重建更新事業-優先劃定,聯勤三喜,北138,,,01臺北市,內湖區,,,擬訂臺北市內湖區石潭段三小段479地號等13筆土地都市更新事業計畫及權利變換計畫案,,,,聯勤建設實業股份有限公司,完工,,2012/12/21,,,1037.34,,,權利變換,,http://www.ur.org.tw/plan/career_view/41,,121.59241195999999,25.0656184,,,,,,,,,,併送,,,2016年,三門聯合建築師事務所,,,優先-6#,財團法人都市更新研究發展基金會,
已核定重建更新事業-優先劃定,藏富,北044,,,01臺北市,松山區,,,擬訂臺北市松山區西松段一小段125地號等25筆土地都市更新事業計畫案,,,,博元建設股份有限公司,完工,,2007/9/14,,,2360,,,協議合建,,,,121.56311722222222,25.051801444444443,,,,,,,,,,-,,,2010年,梁正芳建築師事務所,,,優先-6#,梁正芳建築師事務所,
已核定重建更新事業-優先劃定,雙橡園,北041,,,01臺北市,中山區,,,擬訂臺北市中山區長春段二小段559-5地號等80筆土地都市更新事業計畫及權利變換計畫案,,,,華固建設股份有限公司,完工,,2007/7/6,,,4359.61,,,權利變換,,http://www.ur.org.tw/plan/career_view/7,,121.53806005,25.0540027,,,,,,,,,,併送,,,2009年,陳克聚建築師事務所,,,優先-6#,財團法人都市更新研究發展基金會,
已核定重建更新事業-優先劃定,麗景天廈,北015,,,01臺北市,文山區,,,擬訂臺北市文山區萬慶段三小段434地號等4筆土地都市更新事業計畫案,,,,全陽建設股份有限公司,完工,,2005/2/2,,,1733,,,自地自建,,http://www.ur.org.tw/plan/career_view/15,,121.5380111,24.99177388,,,,,,,,,,-,,,2007年,太乙建築師事務所,,,優先-6#,財團法人都市更新研究發展基金會,
已核定重建更新事業-優先劃定,翔譽愛力,北222,,,01臺北市,內湖區,,,擬訂臺北市內湖區潭美段四小段481地號等4筆土地都市更新事業計畫案,,,,翔譽國際建設股份有限公司,完工,,2015/7/3,,,2092,,,協議合建,,,,121.57931580487805,25.054657536585367,,,,,,,,,,-,,,2019年,陳廷杰建築師事務所,,,優先-6#,冠霖不動產顧問股份有限公司,
已核定重建更新事業-優先劃定,鼎邦采吉,北230,,,01臺北市,信義區,,,擬訂臺北市信義區虎林段四小段310地號等34筆土地都市更新事業及權利變換計畫案,,,,鳳磐開發股份有限公司,完工,,2015/11/4,,,1498,,,權利變換,,http://www.foundplus.com.tw/cases_01.php?guid=935c0d2c-dde9-11e0-800b-0016e6676417,,121.57456576470588,25.046799470588237,,,,,,,,,,併送,,,2021,陳肇勳建築師事務所,,,優先-6#,陳肇勳建築師事務所,
已核定重建更新事業-優先劃定,然花苑,北234,,,01臺北市,中山區,,,擬訂臺北市中山區長安段二小段63地號等14筆土地都市更新事業計畫及權利變換計畫案,,,,樂揚建設股份有限公司,完工,,2015/12/4,,,1472,,,權利變換,,http://www.leyoung.com.tw/2017/01/09/然花苑/,,121.54288075,25.04758,,,,,,,,,,分送,,,2018年,陳明烈建築師事務所,,,優先-6#,拓築不動產顧問股份有限公司,
已核定重建更新事業-優先劃定,士林一品,北240,,,01臺北市,士林區,,,擬訂臺北市士林區光華段四小段508-6地號等29筆土地都市更新事業計畫案,,,,東馬建設股份有限公司,完工,,2015/12/30,,,3287.54,,,權利變換,,,,121.52402385106383,25.089123936170214,,,,,,,,,,分送,,,2025,王正偉建築師事務所,,,優先-6#,緯城土地規劃工程顧問有限公司,
已核定重建更新事業-優先劃定,大安傳家,北255,,,01臺北市,大安區,,,擬訂臺北市大安區金華段四小段513-3地號等11筆土地都市更新事業計畫案,,,,江陵機電股份有限公司,完工,,2016/7/25,,,1858,,,協議合建,,http://www.konglin.com.tw/urban_redevelopment_case02.html,,121.52547235294118,25.028293823529413,,,,,,,,,,-,,,2019,賴永鏞建築師事務所,,,優先-6#,日觀實業股份有限公司,
已核定重建更新事業-優先劃定,新潤朗格,北253,,,01臺北市,中山區,,,擬訂臺北市中山區長春段二小段775地號等3筆土地都市更新事業計畫案,,,,御上建設股份有限公司,完工,,2016/7/15,,,1043,,,協議合建,,,,121.53806313333334,25.0530674,,,,,,,,,,-,,,2025,陳廷杰建築師事務所,,,優先-6#,合邑都市更新股份有限公司,
已核定重建更新事業-優先劃定,華固樂慕,北257,,,01臺北市,中山區,,,擬訂臺北市中山區長安段二小段356地號等26筆土地都市更新事業計畫及權利變換計畫案,,,,華固建設股份有限公司,完工,,2016/8/31,,,2153,,,權利變換,,http://www.huaku.com.tw/caseInfo?i=3,,121.53724533333333,25.046527277777777,,,,,,,,,,併送,,,2018年,簡俊卿建築師事務所,,,優先-6#,弘傑開發事業股份有限公司,
已核定重建更新事業-優先劃定,大安富御,北258,,,01臺北市,大安區,,,擬訂臺北市大安區辛亥段四小段496-13地號等14筆土地都市更新事業計畫及權利變換計畫案,,,,贊暘建設開發股份有限公司,完工,,2016/9/2,,,1041,,,權利變換,,,,121.5595183,25.016666700000002,,,,,,,,,,併送,,,2025,陳克聚建築師事務所,,,優先-6#,邑相更新規劃股份有限公司,
已核定重建更新事業-優先劃定,伯特利-光之寓所,北261,,,01臺北市,內湖區,,,擬訂臺北市內湖區石潭段三小段482地號等8筆土地都市更新事業計畫及權利變換計畫案,,,,敦福開發股份有限公司,完工,,2016/9/23,,,1725.03,,,權利變換,,,,121.59196046153846,25.06588975,,,,,,,,,,併送,,,2022,簡俊卿建築師事務所,,,優先-6#,簡俊卿建築師事務所,
已核定重建更新事業-優先劃定,忠孝詠吉,北264,,,01臺北市,南港區,,,擬訂臺北市南港區玉成段三小段711-3地號等24筆土地都市更新事業計畫案及權利變換計畫案,,,,虹欣建設股份有限公司,完工,,2016/11/2,,,5673,,,權利變換,,http://www.ur.org.tw/plan/career_view/10,,121.5821207027027,25.045916324324324,,,,,,,,,,併送,,,2024,周文斌建築師事務所,,,優先-6#,財團法人都市更新研究發展基金會,
已核定重建更新事業-優先劃定,民凱萬錦,北280,,,01臺北市,萬華區,,,擬訂臺北市萬華區萬大段一小段519-2地號等35筆土地都市更新事業計畫及權利變換計畫案,,,,民凱建設股份有限公司,完工,,2017/4/19,,,3633,,,權利變換,,,,121.49732125,25.025795583333334,,,,,,,,,,併送,,,2023,三門聯合建築師事務所,,,優先-6#,弘傑不動產事業股份有限公司,
已核定重建更新事業-優先劃定,千曜學,北282,,,01臺北市,萬華區,,,擬訂臺北市萬華區莒光段三小段466地號等11筆土地都市更新事業計畫案,,,,千曜開發實業股份有限公司,完工,,2017/4/26,,,576,,,協議合建,,,,121.49719155,25.030484350000002,,,,,,,,,,-,,,2020年,章聖雄建築師事務所,,,優先-6#,謝欽宗建築師事務所、冠霖不動產顧問(股)公司,
已核定重建更新事業-優先劃定,吉美大安花園,北283,,,01臺北市,大安區,,,擬訂臺北市大安區大安段一小段421地號等16筆土地都市更新事業計畫及權利變換計畫案,,,,吉美建設股份有限公司,完工,,2017/4/28,,,3196,,,權利變換,,,,121.54524842424243,25.031519424242425,,,,,,,,,,併送,,,2021,高鴻文建築師事務所,,,優先-6#,園皓都市規劃有限公司,
已核定重建更新事業-優先劃定,忠泰同,北295,,,01臺北市,大同區,,,擬訂臺北市大同區橋北段二小段358地號等11筆土地都市更新事業計畫案,,,,忠泰建設股份有限公司,完工,,2017/8/18,,,862,,,協議合建,,,,121.5133872,25.0652608,,,,,,,,,,-,,,2020,陳浩怡建築師事務所,,,優先-6#,園皓都市規劃有限公司,
已核定重建更新事業-優先劃定,亞昕華威,北296,,,01臺北市,大同區,,,擬訂臺北市大同區玉泉段一小段874地號等28筆土地都市更新事業計畫案,,,,華威聯合股份有限公司,完工,,2017/8/18,,,1937,,,協議合建,,,,121.51236511111111,25.0504525,,,,,,,,,,-,,,2024,元宏聯合建築師事務所,,,優先-6#,安邦工程顧問股份有限公司,
已核定重建更新事業-優先劃定,京王,北300,,,01臺北市,大同區,,,擬訂臺北市大同區市府段一小段858地號等31筆土地都市更新事業計畫及權利變換計畫案,,,,富享建設股份有限公司,完工,,2017/10/5,,,2019,,,權利變換,,http://fushe.pixnet.net/blog,,121.51738875,25.0506115,,,,,,,,,,併送,,,2022,吳非士建築師事務所,,,優先-6#,正宇都市更新股份有限公司,
已核定重建更新事業-優先劃定,,北314,,,01臺北市,北投區,,,擬訂臺北市北投區大業段三小段314地號等21筆土地都市更新事業計畫及權利變換計畫案,,,,興富發建設股份有限公司,核定,,2017/12/6,,,1693,,,權利變換,,,,121.50094322222222,25.131008814814816,,,,,,,,,,併送,,,,蕭家福建築師事務所,,,優先-6#,力冠丰都市規劃有限公司,
已核定重建更新事業-優先劃定,中山里仁,北320,,,01臺北市,中山區,,,擬訂臺北市中山區中山段四小段580地號等8筆土地都市更新事業計畫案,,,,保強建設開發股份有限公司,完工,,2018/1/10,,,1233,,,權利變換,,,,121.52086672727273,25.05487009090909,,,,,,,,,,分送,,,2024,十方聯合建築師事務所,,,優先-6#,安邦工程顧問股份有限公司,
已核定重建更新事業-優先劃定,城市莊園,北323,,,01臺北市,大同區,,,擬訂臺北市大同區雙連段二小段203-1地號等98筆土地都市更新事業計畫案,,,,大業欣建設股份有限公司,完工,,2018/2/9,,,4720,,,協議合建,,,,121.51536884375,25.06202209375,,,,,,,,,,-,,,2021,李岳軍建築師事務所,,,優先-6#,園皓都市規劃有限公司,
已核定重建更新事業-優先劃定,斯文首善,北324,,,01臺北市,大同區,,,擬訂臺北市大同區大同段一小段447-2地號等2筆土地都市更新事業計畫及權利變換計畫案,,,,臺北市政府,完工,,2018/2/14,,,3219,,,權利變換,,https://uro.gov.taipei/News_Content.aspx?n=A82A6F7E38FAC0B6&sms=21255F8ED5270E73&s=F7C275CBE0B6254F,,121.51703841666667,25.067034166666666,,,,,,,,,,併送,,,2022,財團法人臺北市都市更新推動中心,,,優先-6#,財團法人臺北市都市更新推動中心,
已核定重建更新事業-優先劃定,,北176,,,01臺北市,南港區,,,擬訂臺北市南港區南港段二小段528地號等16筆土地都市更新事業計畫案,,,,築源建設股份有限公司,核定,,2013/11/27,,,6953.06,,,權利變換,,,,121.61235026,25.05476537,,,,,,,,,,分送,,,,王正偉建築師事務所,,,優先-6#,緯城土地規劃工程顧問有限公司,
已核定重建更新事業-優先劃定,,北198,,,01臺北市,萬華區,,,擬訂臺北市萬華區華中段一小段201-2、352地號等26筆土地都市更新事業計畫案,,,,鄉林建設事業股份有限公司(原大方建設),核定,,2014/4/25,,,7025,,,權利變換,,,,121.49646002083334,25.021936395833333,,,,,,,,,,分送,,,,黃翔龍建築師事務所,,,優先-6#,中興都更事業股份有限公司,
已核定重建更新事業-優先劃定,宏國大道城,北256,,,01臺北市,大同區,,,擬訂臺北市大同區圓環段一小段103-2地號等48筆土地都市更新事業計畫案,,,,大陞開發股份有限公司,核定,,2016/8/11,,,6969,,,協議合建,,,,121.51900574137932,25.05660974137931,,,,,,,,,,-,,,,王克誠建築師事務所,,,優先-6#,王克誠建築師事務所,
已核定重建更新事業-優先劃定,華榮市場,北326,,,01臺北市,士林區,,,擬訂臺北市士林區陽明段三小段627地號等3筆土地都市更新事業計畫案,,,,臺北市政府,完工,,2018/3/28,,,3090,,,自地自建,,,,121.52245212790697,25.096469674418604,,,,,,,,,,-,,,2024,-,,,優先-6#,-,
已核定重建更新事業-優先劃定,吉美樂河,北328,,,01臺北市,大同區,,,擬訂臺北市大同區橋北段三小段137地號等43筆土地都市更新事業計畫及權利變換計畫案,,,,吉美建設股份有限公司,完工,,2018/4/13,,,2746.54,,,合建+權變,,,,121.50988091666666,25.066823555555555,,,,,,,,,,併送,,,2021,朱騰惠建築師事務所,,,優先-6#,弘傑不動產事業股份有限公司,
已核定重建更新事業-優先劃定,,北334,,,01臺北市,士林區,,,擬訂臺北市士林區光華段四小段282地號等2筆土地都市更新事業計畫案,,,,陽明戲院實業股份有限公司,核定,,2018/5/25,,,1273,,,協議合建,,,,121.52607684,25.08829684,,,,,,,,,,-,,,,黃秀莊建築師事務所,,,優先-6#,黃秀莊建築師事務所,
已核定重建更新事業-優先劃定,北投晶泉丰旅,北336,,,01臺北市,北投區,,,擬訂臺北市北投區新民段二小段471地號等5筆土地都市更新事業計畫案,,,,富邦人壽保險股份有限公司,完工,,2018/6/22,,,3442.73,,,設定地上權,,,,121.50424593103448,25.138123189655172,,,,,,,,,,-,,,2023,大矩聯合建築師事務所,,,優先-6#,新意群工程顧問有限公司,
已核定重建更新事業-優先劃定,公園首席,北333,,,01臺北市,大同區,,,擬訂臺北市大同區雙連段三小段356地號等44筆土地都市更新事業計畫及權利變換計畫案,,,,鴻亞建設股份有限公司,完工,,2018/5/25,,,2241.97,,,權利變換,,,,121.5170705,25.059351884615385,,,,,,,,,,併送,,,2023,葉日明建築師事務所,,,優先-6#,里美都市開發股份有限公司,
已核定重建更新事業-優先劃定,隆德天下,北020,,,01臺北市,文山區,,,擬訂臺北市文山區萬隆段二小段463地號等5筆土地(原崇德隆盛新村基地)都市更新事業計畫案,,,,國防部總政治作戰局,完工,,2005/3/22,,,21291,,,協議合建,,,,121.53589585074627,25.002659514925373,,,,,,,,,,-,,,2010年,喻台生建築師事務所,,,優先-6#,喻台生建築師事務所,
已核定重建更新事業-優先劃定,,北360,,,01臺北市,大同區,,,擬訂臺北市大同區文昌段二小段595地號等41筆土地都市更新事業計畫案,,,,元昌國際股份有限公司,核定,,2018/11/26,,,2382,,,合建+權變,,,,121.51053485714286,25.069370457142856,,,,,,,,,,分送,,,,周夢龍、簡志聰、柯智明建築師事務所,,,優先-6#,逢達不動產開發顧問股份有限公司,
已核定重建更新事業-優先劃定,冠德安沐居,北365,,,01臺北市,大安區,,,擬訂臺北市大安區瑞安段二小段838地號等14筆土地都市更新事業計畫及權利變換計畫案,,,,財團法人臺北市都市更新推動中心(冠德建設),完工,,2018/12/26,,,4746,,,權利變換,,,,121.54292707142857,25.026006071428572,,,,,,,,,,併送,,,2023,上圓聯合建築師事務所,,,優先-6#,邑相更新規劃股份有限公司,
已核定重建更新事業-優先劃定,萬和,北370,,,01臺北市,大同區,,,擬訂臺北市大同區橋北段一小段574-1地號等41筆土地都市更新事業計畫及權利變換計畫案,,,,廣宇建設實業股份有限公司,完工,,2019/1/30,,,2414,,,權利變換,,https://www.grandearcade.com/arcade-pacem,,121.50957718181819,25.068417363636364,,,,,,,,,,併送,,,2022,以兆建築師事務所,,,優先-6#,丹棠開發股份有限公司,
已核定重建更新事業-優先劃定,璞風晴,北368,,,01臺北市,北投區,,,擬訂臺北市北投區振興段四小段386地號等8筆土地都市更新事業計畫及權利變換計畫案,,,,璞永建設股份有限公司,完工,,2019/1/16,,,1316,,,權利變換,,,,121.51539069565217,25.116833630434783,,,,,,,,,,併送,,,2023,大硯建築師事務所,,,優先-6#,台北再開發規劃股份有限公司,
已核定重建更新事業-優先劃定,潤泰信義,北372,,,01臺北市,信義區,,,擬訂臺北市信義區犁和段三小段302地號等2筆土地都市更新事業計畫及權利變換計畫案,,,,潤泰創新國際股份有限公司,完工,,2019/2/1,,,2041,,,權利變換,,公辦都更,https://www.rt-develop.com.tw/tw/Case/LIST2/sinyi,121.55525688888889,25.023582333333334,,,,,,,,,,併送,,,2023,瀚亞建築師事務所、李安憲建築師事務所,,,優先-6#,振皓工程顧問股份有限公司,
已核定重建更新事業-優先劃定,康寶日出印象,北374,,,01臺北市,北投區,,,擬訂臺北市北投區關渡段二小段303地號等5筆土地都市更新事業計畫案,,,,康寶建設股份有限公司,核定,,2019/2/15,,,1096,,,權利變換,,,,121.46597558333333,25.12110716666667,,,,,,,,,,分送,,,,劉致錚建築師事務所,,,優先-6#,瑞迪發展事業股份有限公司,
已核定重建更新事業-優先劃定,千琚美,北375,,,01臺北市,北投區,,,擬訂臺北市北投區大業段二小段27地號等5筆土地都市更新事業計畫及權利變換計畫案,,,,民凱建設股份有限公司,完工,,2019/2/15,,,2860,,,權利變換,,,,121.4993227625,25.133311425,,,,,,,,,,併送,,,2024,三門聯合建築師事務所,,,優先-6#,弘傑開發事業股份有限公司,
已核定重建更新事業-優先劃定,,北377,,,01臺北市,中正區,,,擬訂臺北市中正區河堤段二小段21地號等38筆土地都市更新事業計畫案,,,,正隆股份有限公司,核定,,2019/2/20,,,2247,,,權利變換,,,,121.521874,25.02655525925926,,,,,,,,,,分送,,,,陳國偉建築師事務所,,,優先-6#,奇模工程有限公司,
已核定重建更新事業-優先劃定,,北366,,,01臺北市,大安區,,,(已撤銷)擬訂臺北市大安區辛亥段四小段277-1地號等23筆(原19筆)土地都市更新事業計畫及權利變換計畫案,,,,程翔建設股份有限公司,核定,,2018/12/28,,,4642,,,權利變換,,2022/11/25撤銷核准,,121.55125232291667,25.017362354166668,,,,,,,,,,併送,,,,黃翔龍建築師事務所,,,優先-6#,財團法人都市更新研究發展基金會,
已核定重建更新事業-優先劃定,上野花園,北T,,,01臺北市,大同區,,,大同區雙連段三小段159等地號更新案,,,,尚坤建設股份有限公司,完工,,2002,,,1070.24,,,協議合建,,,,121.51729326666667,25.057563466666668,,,,,,,,,,,,,2005年,陸世顯建築師事務所,,,優先-6#,巧洋實業股份有限公司,
已核定重建更新事業-優先劃定,大安麗水,北C,,,01臺北市,大安區,,,大安區金華段二小段939等地號(格林威治)都市更新計畫案,,,,擎碧建設、力麒建設、弘仲實業及禾樸實業共同投資開發,完工,,1996,,,3246,,,協議合建,,,,121.52729423076923,25.02715269230769,,,,,,,,,,,,,1999年,三門聯合建築師事務所,,,優先-6#,昶欣顧問有限公司、黃文生建築師事務所,
已核定重建更新事業-優先劃定,大湖春天,北D,,,01臺北市,內湖區,,,內湖區康寧段三小段492等地號都市更新案,,,,廣達建設股份有限公司,完工,,1997,,,2228,,,,,,,121.59798268421052,25.080050368421052,,,,,,,,,,,,,2000年,張俊哲建築師事務所,,,優先-6#,張俊哲建築師事務所,
已核定重建更新事業-優先劃定,金湖大賞,北I,,,01臺北市,內湖區,,,內湖區康寧段三小段516等地號都市更新案,,,,冠德建設股份有限公司,完工,,2000,,,1802,,,,,,,121.59757207692307,25.08066253846154,,,,,,,,,,,,,2002年,張俊哲建築師事務所,,,優先-6#,巧洋實業股份有限公司,
已核定重建更新事業-優先劃定,文心吟釀,北W,,,01臺北市,內湖區,,,內湖區康寧段三小段381-3等地號更新案,,,,文心建設股份有限公司,完工,,2003,,,2575,,,,,,,121.59576039999999,25.081535066666667,,,,,,,,,,,,,2007年,簡俊卿建築師事務所,,,優先-6#,黃宏輝建築師事務所,
已核定重建更新事業-優先劃定,輝煌世紀,北Z,,,01臺北市,內湖區,,,內湖區康寧段三小段415等地號更新案,,,,元利建設企業股份有限公司,完工,,2003,,,2490.87,,,,,,,121.5970524,25.081473,,,,,,,,,,,,,2007年,簡俊卿建築師事務所,,,優先-6#,簡俊卿建築師事務所,
已核定重建更新事業-優先劃定,美麗大湖,北O,,,01臺北市,內湖區,,,內湖區康寧段三小段364等地號都市更新案,,,,冠德建設股份有限公司,完工,,2001,,,5324,,,,,,,121.5959775,25.0823595,,,,,,,,,,,,,2003年,宋懋賢建築師事務所,,,優先-6#,巧洋實業股份有限公司,
已核定重建更新事業-優先劃定,大漢VIP,北U,,,01臺北市,內湖區,,,內湖區康寧段三小段75等地號更新案,,,,大漢建設股份有限公司,完工,,2002,,,2277.16,,,,,,,121.59655108333334,25.08192783333333,,,,,,,,,,,,,2005年,簡俊卿建築師事務所,,,優先-6#,巧洋實業股份有限公司,
已核定重建更新事業-優先劃定,巧洋花園,北G,,,01臺北市,內湖區,,,內湖區康寧段三小段79等地號都市更新案,,,,巧洋實業股份有限公司,完工,,1999,,,2124,,,,,,,121.59617646153846,25.08178176923077,,,,,,,,,,,,,2005年,簡俊卿建築師事務所,,,優先-6#,簡俊卿建築師事務所,
已核定重建更新事業-優先劃定,榮耀世紀,北V,,,01臺北市,內湖區,,,內湖區康寧段三小段381、384等地號更新案,,,,元利建設企業股份有限公司,完工,,2003,,,7820,,,,,,,121.5957218,25.080765866666667,,,,,,,,,,,,,2004年,簡俊卿建築師事務所,,,優先-6#,巧洋實業股份有限公司,
已核定重建更新事業-優先劃定,水源麗景,北F,,,01臺北市,中正區,,,中正區林口社區都市更新計畫案(福和段二小段60地號),,,,林口社區管理委員會,完工,,1999,,,5483,,,,,,,121.523745875,25.01943175,,,,,,,,,,,,,2002年,張俊哲建築師事務所,,,優先-6#,張俊哲建築師事務所,
已核定重建更新事業-優先劃定,正隆麗池,北Y,,,01臺北市,北投區,,,北投區大業段三小段493等地號更新案,,,,正隆股份有限公司,完工,,2003/7/15,,,3473,,,協議合建,,,,121.49955935,25.1322285,,,,,,,,,,,,,2007年,簡俊卿建築師事務所,,,優先-6#,簡俊卿建築師事務所,
已核定重建更新事業-優先劃定,雨農山莊社區大樓,北K,,,01臺北市,士林區,,,士林區福林段一小段331地號都市更新案,,,,國防部總政治作戰局,完工,,2000/5/5,,,10813.52,,,自地自建,,,,121.53341856666667,25.0993949,,,,,,,,,,,,,2005年,何肇喜建築師事務所,,,優先-6#,何肇喜建築師事務所,
已核定重建更新事業-優先劃定,南山民生大樓,北Q,,,01臺北市,中山區,,,中山區長春段二小段100等地號更新案,,,,誠泰商業銀行股份有限公司,完工,,,,,5005.82,,,自地自建,,,,121.53832108,25.05732832,,,,,,,,,,,,,2005年,陳耀東建築師事務所,,,優先-6#,陳耀東建築師事務所、昶欣顧問有限公司,
已核定重建更新事業-優先劃定,青山郡,北R,,,01臺北市,萬華區,,,萬華區直興段二小段651等地號更新案,,,,釜安建設股份有限公司,完工,,2002,,,864,,,協議合建,,,,121.49759833333334,25.038742222222222,,,,,,,,,,,,,2005年,林榮輝建築師事務所,,,優先-6#,昶欣顧問有限公司,
已核定重建更新事業-優先劃定,美麗國賓,北B,,,01臺北市,中山區,,,中山區詔安段更新計畫案,,,,冠德建設股份有限公司,完工,,1996/7/12,,,1595,,,協議合建,,,,121.52407942105263,25.056091947368422,,,,,,,,,,,,,1999年,許戎聰建築師事務所,,,優先-6#,許戎聰建築師事務所,
已核定重建更新事業-優先劃定,國璽,北X,,,01臺北市,大同區,,,大同區橋北段二小段4等地號更新案,,,,三豐建設股份有限公司,完工,,2003/2/10,,,1495,,,協議合建,,,,121.51331,25.066992875,,,,,,,,,,,,,2005年,黃秀莊建築師事務所,,,優先-6#,黃秀莊建築師事務所,
已核定重建更新事業-優先劃定,國鼎,北L,,,01臺北市,大同區,,,大同區橋北段二小段18等地號更新案,,,,三豐建設股份有限公司,完工,,2000/6/22,,,1622,,,協議合建,,,,121.5133042,25.066266666666667,,,,,,,,,,,,,2005年,黃秀莊建築師事務所,,,優先-6#,黃秀莊建築師事務所,
已核定重建更新事業-優先劃定,敦凰,北N,,,01臺北市,大安區,,,大安區仁愛段四小段114等地號更新案,,,,昇陽建設股份有限公司,完工,,2000/9/29,,,1223,,,協議合建,,,,121.54938616666666,25.036238166666667,,,,,,,,,,,,,2008年,黃秀莊、三興建築師事務所,,,優先-6#,黃秀莊、三興建築師事務所,
已核定重建更新事業-優先劃定,敦藏,北H,,,01臺北市,大安區,,,大安區學府段一小段487等地號更新案,,,,欣隆建設股份有限公司,完工,,1999,,,,,,,,,,121.54688258823529,25.02241776470588,,,,,,,,,,,,,2003年,侯銘賢、劉如梅建築師事務所,,,優先-6#,侯銘賢、劉如梅建築師事務所,
已核定重建更新事業-優先劃定,敦南之翼,北P,,,01臺北市,大安區,,,大安區學府段一小段462等地號更新案,,,,欣翰建設股份有限公司,完工,,2001,,,1162,,,,,,,121.54739928571428,25.022317142857144,,,,,,,,,,,,,2006年,陳傳宗建築師事務所、衍生工程顧問公司,,,優先-6#,陳傳宗建築師事務所,
已核定重建更新事業-優先劃定,世紀羅浮,北J,,,01臺北市,中正區,,,中正區衡陽路暨周邊建物更新整體暨保固維修獎勵案(城中段二小段246、247、254~260、266~269、276~301、304、305地號),,,,大華、基泰建設股份有限公司,完工,,2000,,,3106,,,協議合建,,,,121.51233147619048,25.042631380952383,,,,,,,,,,,,,2003年,吳明修、梁正芳建築師事務所,,,優先-6#,吳明修、梁正芳建築師事務所,
已核定重建更新事業-優先劃定,戀戀北投,北M,,,01臺北市,北投區,,,北投區奇岩段四小段195等地號都市更新案,,,,豐寶建設股份有限公司,完工,,2000,,,1368,,,,,,,121.502096,25.127957545454546,,,,,,,,,,,,,2003年,朱午潮、陳政顯建築師事務所,,,優先-6#,朱午潮、陳政顯建築師事務所,
已核定重建更新事業-優先劃定,昇陽GRAND,北S,,,01臺北市,大安區,,,大安區通化段一小段678-739等地號更新案,,,,昇陽建設企業股份有限公司,完工,,2002,,,2350,,,協議合建,,,,121.55699618518518,25.031240592592592,,,,,,,,,,,,,2008年,漢明國際景觀有限公司,,,優先-6#,陳麗珍、呂大吉建築師事務所,
已核定重建更新事業-優先劃定,,北373,,,01臺北市,文山區,,,擬訂臺北市文山區木柵段三小段623地號等39筆土地都市更新事業計畫案,,,,將捷股份有限公司,核定,,2019/2/1,,,8176,,,權利變換,,http://www.ur.org.tw/plan/career_view/78,,121.56197612253521,24.98858338028169,,,,,,,,,,分送,,,,林長勳建築師事務所,,,優先6#,財團法人都市更新研究發展基金會,
已核定重建更新事業-優先劃定,,北380,,,01臺北市,信義區,,,擬訂臺北市信義區犁和段三小段89地號等16筆土地都市更新事業計畫及權利變換計畫案,,,,東禧建設股份有限公司,核定,,2019/3/22,,,1035,,,權利變換,,,,121.55494904,25.02387384,,,,,,,,,,併送,,,,向度聯合建築師事務所,,,優先-6#,安邦工程顧問股份有限公司,
